id,label,parent.purl,entity.weight,entity.type
obo.BFO_0000141,immaterial entity,BFO,0.25,obo.BFO_0000002
obo.BFO_0000142,one-dimensional continuant fiat boundary,BFO,0.16666666666666666,obo.BFO_0000002
obo.BFO_0000144,process profile,BFO,0.25,obo.BFO_0000003
obo.BFO_0000145,relational quality,BFO,0.2,obo.BFO_0000002
obo.BFO_0000146,two-dimensional continuant fiat boundary,BFO,0.16666666666666666,obo.BFO_0000002
obo.BFO_0000147,zero-dimensional continuant fiat boundary,BFO,0.16666666666666666,obo.BFO_0000002
obo.BFO_0000148,zero-dimensional temporal region,BFO,0.25,obo.BFO_0000003
obo.BFO_0000182,history,BFO,0.25,obo.BFO_0000003
obo.GAZ_00000448,geographic location,GAZ,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000001,conditional specification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000003,measurement unit label,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000005,objective specification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000006,narrative object,IAO,0.2,obo.BFO_0000002
obo.IAO_0000007,action specification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000009,datum label,IAO,0.2,obo.BFO_0000002
obo.IAO_0000010,software,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000013,journal article,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000015,information carrier,IAO,0.2,obo.BFO_0000002
obo.IAO_0000017,model number,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000025,programming language,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000027,data item,IAO,0.2,obo.BFO_0000002
obo.IAO_0000028,symbol,IAO,0.2,obo.BFO_0000002
obo.IAO_0000029,numeral,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000030,information content entity,IAO,0.25,obo.BFO_0000002
obo.IAO_0000031,integer numeral,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000032,scalar measurement datum,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000033,directive information entity,IAO,0.2,obo.BFO_0000002
obo.IAO_0000034,time trigger,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000037,dot plot,IAO,0.125,obo.BFO_0000002
obo.IAO_0000038,graph,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000055,rule,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000057,contour plot,IAO,0.125,obo.BFO_0000002
obo.IAO_0000064,algorithm,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000065,software interpreter,IAO,0.125,obo.BFO_0000002
obo.IAO_0000078,curation status specification,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000079,density plot,IAO,0.125,obo.BFO_0000002
obo.IAO_0000088,report,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000096,source code module,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000098,data format specification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000100,data set,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000101,image,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000102,data about an ontology part,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000104,plan specification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000109,measurement datum,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000129,version number,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000131,serial number,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000132,lot number,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000140,setting datum,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000144,conclusion textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000178,material information bearer,IAO,0.2,obo.BFO_0000002
obo.IAO_0000179,histogram,IAO,0.125,obo.BFO_0000002
obo.IAO_0000180,heatmap,IAO,0.125,obo.BFO_0000002
obo.IAO_0000181,Venn diagram,IAO,0.125,obo.BFO_0000002
obo.IAO_0000183,dendrogram,IAO,0.125,obo.BFO_0000002
obo.IAO_0000184,scatter plot,IAO,0.125,obo.BFO_0000002
obo.IAO_0000185,photograph,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000186,photographic print,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000225,obsolescence reason specification,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000300,textual entity,IAO,0.2,obo.BFO_0000002
obo.IAO_0000301,citation,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000302,author identification,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000303,institutional identification,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000304,caption,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000305,document title,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000306,table,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000307,table of abbreviations,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000308,figure,IAO,0.2,obo.BFO_0000002
obo.IAO_0000309,diagram,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000310,document,IAO,0.2,obo.BFO_0000002
obo.IAO_0000311,publication,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000312,publication about an investigation,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000313,patent,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000314,document part,IAO,0.2,obo.BFO_0000002
obo.IAO_0000315,abstract,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000316,introduction to a publication about an investigation,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000317,methods section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000318,results section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000319,discussion section of a publication about an investigation,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000320,references section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000321,author list,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000322,institution list,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000323,author contributions section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000324,acknowledgements section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000325,footnote,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000326,supplementary material to a document,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000327,table of contents,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000328,table of figures,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000329,running title,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000330,copyright section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000400,cartesian spatial coordinate datum,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000401,one dimensional cartesian spatial coordinate datum,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000402,two dimensional cartesian spatial coordinate datum,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000403,three dimensional cartesian spatial coordinate datum,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000408,length measurement datum,IAO,0.125,obo.BFO_0000002
obo.IAO_0000409,denotator type,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000414,mass measurement datum,IAO,0.125,obo.BFO_0000002
obo.IAO_0000415,hypothesis textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000416,time measurement datum,IAO,0.125,obo.BFO_0000002
obo.IAO_0000422,postal address,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000429,email address,IAO,0.2,obo.BFO_0000002
obo.IAO_0000442,author role,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000443,data item extraction from journal article,IAO,0.2,obo.BFO_0000003
obo.IAO_0000572,documenting,IAO,0.2,obo.BFO_0000003
obo.IAO_0000573,line graph,IAO,0.125,obo.BFO_0000002
obo.IAO_0000574,assigning a centrally registered identifier,IAO,0.2,obo.BFO_0000003
obo.IAO_0000575,associating information with a centrally registered identifier in its registry,IAO,0.2,obo.BFO_0000003
obo.IAO_0000577,centrally registered identifier symbol,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000578,centrally registered identifier,IAO,0.2,obo.BFO_0000002
obo.IAO_0000579,centrally registered identifier registry,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000580,looking up a centrally registered identifier,IAO,0.2,obo.BFO_0000003
obo.IAO_0000582,time stamped measurement datum,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000584,time sampled measurement data set,IAO,0.14285714285714285,obo.BFO_0000002
obo.IAO_0000590,written name,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000591,software method,IAO,0.125,obo.BFO_0000002
obo.IAO_0000592,software module,IAO,0.125,obo.BFO_0000002
obo.IAO_0000593,software library,IAO,0.125,obo.BFO_0000002
obo.IAO_0000594,software application,IAO,0.125,obo.BFO_0000002
obo.IAO_0000595,software script,IAO,0.125,obo.BFO_0000002
obo.IAO_0000605,abbreviation textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000606,abbreviations section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000607,author information section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000608,author information textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000609,author summary section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000610,author summary textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000611,availability section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000612,availability textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000613,case report section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000614,case report textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000615,conclusion section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000616,conflict of interest section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000617,conflict of interest textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000618,consent section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000619,consent textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000620,ethical approval section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000621,ethical approval textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000622,figures section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000623,funding source declaration section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000624,funding source declaration textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000625,future directions section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000626,future directions textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000627,genome announcement section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000628,genome announcement textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000629,keyword textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000630,keywords section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000631,study limitations section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000632,study limitations textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000633,materials section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000634,notes section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000635,patients section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000636,patients textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000637,pre-publication history section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000638,pre-publication history textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000639,related work section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000640,related work textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000641,requirements section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000642,requirements textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000643,statistical analysis textual entity,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000644,statistical analysis section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000645,tables section,IAO,0.16666666666666666,obo.BFO_0000002
obo.IAO_0000650,"database extract, transform, and load process",IAO,0.2,obo.BFO_0000003
obo.OBI_0000011,planned process,OBI,0.25,obo.BFO_0000003
obo.OBI_0000066,investigation,OBI,0.2,obo.BFO_0000003
obo.OBI_0000471,study design execution,OBI,0.2,obo.BFO_0000003
obo.OBI_0500000,study design,OBI,0.14285714285714285,obo.BFO_0000002
obo.PATO_0000122,length,PATO,0.2,obo.BFO_0000002
obo.PATO_0000125,mass,PATO,0.2,obo.BFO_0000002
obo.UO_0000001,length unit,UO,0.14285714285714285,obo.BFO_0000002
obo.UO_0000002,mass unit,UO,0.14285714285714285,obo.BFO_0000002
obo.UO_0000003,time unit,UO,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000001,relational information display,psdo,0.2,obo.BFO_0000002
psdo.psdo_0000002,performance summary display template,psdo,0.2,obo.BFO_0000002
psdo.psdo_0000003,performance summary display,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000006,represented dimension,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000008,relational information display component,psdo,0.2,obo.BFO_0000002
psdo.psdo_0000018,ascribee dimension,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000019,comparative element,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000020,scale type,psdo,0.2,obo.BFO_0000002
psdo.psdo_0000023,interval scale,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000024,ratio scale,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000025,ordinal scale,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000026,nominal scale,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000028,performance trend,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000029,performance gap,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000031,performance report,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000035,performance measure dimension,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000036,time dimension,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000037,performance dimension,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000040,focal element,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000041,recipient element,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000045,social comparator,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000046,goal comparator,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000047,standard comparator,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000054,shape,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000055,color,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000056,position,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000058,angle,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000059,texture,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000060,mark length,psdo,0.14285714285714285,obo.BFO_0000002
psdo.psdo_0000061,attribute,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000062,mark,psdo,0.16666666666666666,obo.BFO_0000002
psdo.psdo_0000079,mark collection,psdo,0.16666666666666666,obo.BFO_0000002
oboInOwl.DbXref,oboInOwl.DbXref,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Definition,oboInOwl.Definition,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Subset,oboInOwl.Subset,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Synonym,oboInOwl.Synonym,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.SynonymType,oboInOwl.SynonymType,oboInOwl,0.14285714285714285,obo.BFO_0000002
